ts,scenario,op,n,note,ms
2025-09-08T19:06:05.201537761+03:00,clustered_btree,insert,10000,bulk=10000,98.742
2025-09-08T19:06:05.302621404+03:00,clustered_btree,insert,10000,bulk=10000,101.071
2025-09-08T19:06:05.401410996+03:00,clustered_btree,insert,10000,bulk=10000,98.775
2025-09-08T19:06:05.502475153+03:00,clustered_btree,insert,10000,bulk=10000,101.052
2025-09-08T19:06:05.600427052+03:00,clustered_btree,insert,10000,bulk=10000,97.938
2025-09-08T19:06:05.698687096+03:00,clustered_btree,insert,10000,bulk=10000,98.246
2025-09-08T19:06:05.797341332+03:00,clustered_btree,insert,10000,bulk=10000,98.633
2025-09-08T19:06:05.896724656+03:00,clustered_btree,insert,10000,bulk=10000,99.370
2025-09-08T19:06:05.998242931+03:00,clustered_btree,insert,10000,bulk=10000,101.501
2025-09-08T19:06:06.09553328+03:00,clustered_btree,insert,10000,bulk=10000,97.276
2025-09-08T19:06:06.19431442+03:00,clustered_btree,insert,10000,bulk=10000,98.769
2025-09-08T19:06:06.290816874+03:00,clustered_btree,insert,10000,bulk=10000,96.489
2025-09-08T19:06:06.388544508+03:00,clustered_btree,insert,10000,bulk=10000,97.715
2025-09-08T19:06:06.488192606+03:00,clustered_btree,insert,10000,bulk=10000,99.636
2025-09-08T19:06:06.586857458+03:00,clustered_btree,insert,10000,bulk=10000,98.650
2025-09-08T19:06:06.687194554+03:00,clustered_btree,insert,10000,bulk=10000,100.325
2025-09-08T19:06:06.781588527+03:00,clustered_btree,insert,10000,bulk=10000,94.379
2025-09-08T19:06:06.879519333+03:00,clustered_btree,insert,10000,bulk=10000,97.919
2025-09-08T19:06:06.974137292+03:00,clustered_btree,insert,10000,bulk=10000,94.603
2025-09-08T19:06:07.068625483+03:00,clustered_btree,insert,10000,bulk=10000,94.445
2025-09-08T19:06:07.166151481+03:00,clustered_btree,insert,10000,bulk=10000,97.511
2025-09-08T19:06:07.267121631+03:00,clustered_btree,insert,10000,bulk=10000,100.952
2025-09-08T19:06:07.361986903+03:00,clustered_btree,insert,10000,bulk=10000,94.850
2025-09-08T19:06:07.458452759+03:00,clustered_btree,insert,10000,bulk=10000,96.439
2025-09-08T19:06:07.556493288+03:00,clustered_btree,insert,10000,bulk=10000,98.020
2025-09-08T19:06:07.659591334+03:00,clustered_btree,insert,10000,bulk=10000,103.083
2025-09-08T19:06:07.756308624+03:00,clustered_btree,insert,10000,bulk=10000,96.699
2025-09-08T19:06:07.852798367+03:00,clustered_btree,insert,10000,bulk=10000,96.473
2025-09-08T19:06:07.949642072+03:00,clustered_btree,insert,10000,bulk=10000,96.828
2025-09-08T19:06:08.047735611+03:00,clustered_btree,insert,10000,bulk=10000,98.081
2025-09-08T19:06:08.142763826+03:00,clustered_btree,insert,10000,bulk=10000,95.011
2025-09-08T19:06:08.240804914+03:00,clustered_btree,insert,10000,bulk=10000,98.025
2025-09-08T19:06:08.345578067+03:00,clustered_btree,insert,10000,bulk=10000,104.758
2025-09-08T19:06:08.441873996+03:00,clustered_btree,insert,10000,bulk=10000,96.284
2025-09-08T19:06:08.539841959+03:00,clustered_btree,insert,10000,bulk=10000,97.949
2025-09-08T19:06:08.638740645+03:00,clustered_btree,insert,10000,bulk=10000,98.868
2025-09-08T19:06:08.738383365+03:00,clustered_btree,insert,10000,bulk=10000,99.616
2025-09-08T19:06:08.837506316+03:00,clustered_btree,insert,10000,bulk=10000,99.110
2025-09-08T19:06:08.940118956+03:00,clustered_btree,insert,10000,bulk=10000,102.598
2025-09-08T19:06:09.039142521+03:00,clustered_btree,insert,10000,bulk=10000,99.009
2025-09-08T19:06:09.140668059+03:00,clustered_btree,insert,10000,bulk=10000,101.504
2025-09-08T19:06:09.240593433+03:00,clustered_btree,insert,10000,bulk=10000,99.910
2025-09-08T19:06:09.341222681+03:00,clustered_btree,insert,10000,bulk=10000,100.609
2025-09-08T19:06:09.438612835+03:00,clustered_btree,insert,10000,bulk=10000,97.371
2025-09-08T19:06:09.537046509+03:00,clustered_btree,insert,10000,bulk=10000,98.412
2025-09-08T19:06:09.635702352+03:00,clustered_btree,insert,10000,bulk=10000,98.637
2025-09-08T19:06:09.735442223+03:00,clustered_btree,insert,10000,bulk=10000,99.692
2025-09-08T19:06:09.837704044+03:00,clustered_btree,insert,10000,bulk=10000,102.246
2025-09-08T19:06:09.936708961+03:00,clustered_btree,insert,10000,bulk=10000,98.988
2025-09-08T19:06:10.03676473+03:00,clustered_btree,insert,10000,bulk=10000,100.040
2025-09-08T19:06:10.136551955+03:00,clustered_btree,insert,10000,bulk=10000,99.753
2025-09-08T19:06:10.23586425+03:00,clustered_btree,insert,10000,bulk=10000,99.296
2025-09-08T19:06:10.33869878+03:00,clustered_btree,insert,10000,bulk=10000,102.815
2025-09-08T19:06:10.440070176+03:00,clustered_btree,insert,10000,bulk=10000,101.353
2025-09-08T19:06:10.541348193+03:00,clustered_btree,insert,10000,bulk=10000,101.263
2025-09-08T19:06:10.642595618+03:00,clustered_btree,insert,10000,bulk=10000,101.233
2025-09-08T19:06:10.737086184+03:00,clustered_btree,insert,10000,bulk=10000,94.475
2025-09-08T19:06:10.837026085+03:00,clustered_btree,insert,10000,bulk=10000,99.928
2025-09-08T19:06:10.937448599+03:00,clustered_btree,insert,10000,bulk=10000,100.408
2025-09-08T19:06:11.037940746+03:00,clustered_btree,insert,10000,bulk=10000,100.469
2025-09-08T19:06:11.137547358+03:00,clustered_btree,insert,10000,bulk=10000,99.592
2025-09-08T19:06:11.236076157+03:00,clustered_btree,insert,10000,bulk=10000,98.513
2025-09-08T19:06:11.343634776+03:00,clustered_btree,insert,10000,bulk=10000,107.543
2025-09-08T19:06:11.442892663+03:00,clustered_btree,insert,10000,bulk=10000,99.243
2025-09-08T19:06:11.541402606+03:00,clustered_btree,insert,10000,bulk=10000,98.494
2025-09-08T19:06:11.638860298+03:00,clustered_btree,insert,10000,bulk=10000,97.441
2025-09-08T19:06:11.741618979+03:00,clustered_btree,insert,10000,bulk=10000,102.742
2025-09-08T19:06:11.84069779+03:00,clustered_btree,insert,10000,bulk=10000,99.063
2025-09-08T19:06:11.94029616+03:00,clustered_btree,insert,10000,bulk=10000,99.556
2025-09-08T19:06:12.096298632+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.212
2025-09-08T19:06:12.096573952+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.260
2025-09-08T19:06:12.096817843+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.234
2025-09-08T19:06:12.097048533+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.221
2025-09-08T19:06:12.097237178+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.181
2025-09-08T19:06:12.097437697+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.192
2025-09-08T19:06:12.097690597+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.245
2025-09-08T19:06:12.097971644+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.273
2025-09-08T19:06:12.098210296+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.230
2025-09-08T19:06:12.098468924+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.243
2025-09-08T19:06:12.098688928+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.211
2025-09-08T19:06:12.098902716+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.206
2025-09-08T19:06:12.099128657+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.217
2025-09-08T19:06:12.099354878+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.220
2025-09-08T19:06:12.099879466+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.516
2025-09-08T19:06:12.100250889+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.347
2025-09-08T19:06:12.100515663+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.256
2025-09-08T19:06:12.100741744+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.218
2025-09-08T19:06:12.100951342+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.201
2025-09-08T19:06:12.101152+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.193
2025-09-08T19:06:12.101348397+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.187
2025-09-08T19:06:12.101560719+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.204
2025-09-08T19:06:12.101741961+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.174
2025-09-08T19:06:12.101925647+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.176
2025-09-08T19:06:12.102100812+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.169
2025-09-08T19:06:12.102276117+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.169
2025-09-08T19:06:12.102462527+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.180
2025-09-08T19:06:12.102663465+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.195
2025-09-08T19:06:12.102854764+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.184
2025-09-08T19:06:12.103040895+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.179
2025-09-08T19:06:12.103233521+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.185
2025-09-08T19:06:12.103445703+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.205
2025-09-08T19:06:12.103642729+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.188
2025-09-08T19:06:12.103830955+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.181
2025-09-08T19:06:12.104013314+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.176
2025-09-08T19:06:12.104207058+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.185
2025-09-08T19:06:12.104399125+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.186
2025-09-08T19:06:12.104570868+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.165
2025-09-08T19:06:12.104735906+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.159
2025-09-08T19:06:12.104909535+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.166
2025-09-08T19:06:12.105074224+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.158
2025-09-08T19:06:12.105308407+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.190
2025-09-08T19:06:12.105503338+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.188
2025-09-08T19:06:12.105680598+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.171
2025-09-08T19:06:12.105857719+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.170
2025-09-08T19:06:12.106027088+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.163
2025-09-08T19:06:12.106192964+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.159
2025-09-08T19:06:12.106358771+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.160
2025-09-08T19:06:12.106607969+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.243
2025-09-08T19:06:12.10684278+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.226
2025-09-08T19:06:12.107069839+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.220
2025-09-08T19:06:12.107286491+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.208
2025-09-08T19:06:12.107548191+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.254
2025-09-08T19:06:12.107772735+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.217
2025-09-08T19:06:12.10800168+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.221
2025-09-08T19:06:12.108216097+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.206
2025-09-08T19:06:12.108442666+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.218
2025-09-08T19:06:12.108675661+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.224
2025-09-08T19:06:12.108884212+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.200
2025-09-08T19:06:12.109079841+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.188
2025-09-08T19:06:12.109264854+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.177
2025-09-08T19:06:12.109473893+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.202
2025-09-08T19:06:12.109662678+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.181
2025-09-08T19:06:12.109854257+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.186
2025-09-08T19:06:12.110037594+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.176
2025-09-08T19:06:12.110224073+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.180
2025-09-08T19:06:12.110414185+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.183
2025-09-08T19:06:12.110606602+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.187
2025-09-08T19:06:12.110786307+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.172
2025-09-08T19:06:12.11096692+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.174
2025-09-08T19:06:12.11115319+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.179
2025-09-08T19:06:12.111351194+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.190
2025-09-08T19:06:12.111541097+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.184
2025-09-08T19:06:12.111736656+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.188
2025-09-08T19:06:12.111929631+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.185
2025-09-08T19:06:12.112112829+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.177
2025-09-08T19:06:12.112294559+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.176
2025-09-08T19:06:12.112498849+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.197
2025-09-08T19:06:12.112681418+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.175
2025-09-08T19:06:12.112859726+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.171
2025-09-08T19:06:12.113046765+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.181
2025-09-08T19:06:12.11329771+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.214
2025-09-08T19:06:12.113518482+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.213
2025-09-08T19:06:12.113712226+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.185
2025-09-08T19:06:12.113895633+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.175
2025-09-08T19:06:12.114104672+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.201
2025-09-08T19:06:12.114292199+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.179
2025-09-08T19:06:12.114490134+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.191
2025-09-08T19:06:12.114698544+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.199
2025-09-08T19:06:12.114884465+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.180
2025-09-08T19:06:12.115071853+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.181
2025-09-08T19:06:12.115262314+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.182
2025-09-08T19:06:12.115458432+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.188
2025-09-08T19:06:12.115644353+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.179
2025-09-08T19:06:12.115839983+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.188
2025-09-08T19:06:12.116025485+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.178
2025-09-08T19:06:12.11621434+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.181
2025-09-08T19:06:12.116404731+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.183
2025-09-08T19:06:12.116616424+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.204
2025-09-08T19:06:12.116806815+03:00,clustered_btree,select,10000,"k in [a,b] (~N/50, cap 1000)",0.184
2025-09-08T19:06:12.522080009+03:00,clustered_btree,delete,10000,k%7=0,104.606
2025-09-08T19:06:12.624743076+03:00,clustered_btree,delete,10000,k%7=0,102.650
2025-09-08T19:06:12.727776099+03:00,clustered_btree,delete,10000,k%7=0,103.018
2025-09-08T19:06:12.834806638+03:00,clustered_btree,delete,10000,k%7=0,107.010
2025-09-08T19:06:12.939677222+03:00,clustered_btree,delete,10000,k%7=0,104.854
2025-09-08T19:06:13.041232235+03:00,clustered_btree,delete,10000,k%7=0,101.538
2025-09-08T19:06:13.143784741+03:00,clustered_btree,delete,10000,k%7=0,102.537
2025-09-08T19:06:13.246920503+03:00,clustered_btree,delete,10000,k%7=0,103.121
2025-09-08T19:06:13.350435301+03:00,clustered_btree,delete,10000,k%7=0,103.498
2025-09-08T19:06:13.45340386+03:00,clustered_btree,delete,10000,k%7=0,102.955
2025-09-08T19:06:13.562521088+03:00,clustered_btree,delete,10000,k%7=0,109.101
2025-09-08T19:06:13.663888573+03:00,clustered_btree,delete,10000,k%7=0,101.351
2025-09-08T19:06:13.765935209+03:00,clustered_btree,delete,10000,k%7=0,102.027
2025-09-08T19:06:13.869851393+03:00,clustered_btree,delete,10000,k%7=0,103.898
2025-09-08T19:06:13.975206825+03:00,clustered_btree,delete,10000,k%7=0,105.340
2025-09-08T19:06:14.088660235+03:00,clustered_btree,delete,10000,k%7=0,113.438
2025-09-08T19:06:14.20488172+03:00,clustered_btree,delete,10000,k%7=0,116.204
2025-09-08T19:06:14.324309403+03:00,clustered_btree,delete,10000,k%7=0,119.412
2025-09-08T19:06:14.429804241+03:00,clustered_btree,delete,10000,k%7=0,105.477
2025-09-08T19:06:14.553158129+03:00,clustered_btree,delete,10000,k%7=0,123.337
2025-09-08T19:06:14.661050875+03:00,clustered_btree,delete,10000,k%7=0,107.877
2025-09-08T19:06:14.77901689+03:00,clustered_btree,delete,10000,k%7=0,117.946
2025-09-08T19:06:14.944073417+03:00,clustered_btree,delete,10000,k%7=0,165.039
2025-09-08T19:06:15.093419674+03:00,clustered_btree,delete,10000,k%7=0,149.329
2025-09-08T19:06:15.25064593+03:00,clustered_btree,delete,10000,k%7=0,157.112
2025-09-08T19:06:15.409386725+03:00,clustered_btree,delete,10000,k%7=0,158.696
2025-09-08T19:06:15.515159327+03:00,clustered_btree,delete,10000,k%7=0,105.756
2025-09-08T19:06:15.616583036+03:00,clustered_btree,delete,10000,k%7=0,101.410
2025-09-08T19:06:15.717184976+03:00,clustered_btree,delete,10000,k%7=0,100.586
2025-09-08T19:06:15.820057362+03:00,clustered_btree,delete,10000,k%7=0,102.860
2025-09-08T19:06:15.921233129+03:00,clustered_btree,delete,10000,k%7=0,101.146
2025-09-08T19:06:16.023125902+03:00,clustered_btree,delete,10000,k%7=0,101.878
2025-09-08T19:06:16.126282128+03:00,clustered_btree,delete,10000,k%7=0,103.144
2025-09-08T19:06:16.22759828+03:00,clustered_btree,delete,10000,k%7=0,101.303
2025-09-08T19:06:16.330372257+03:00,clustered_btree,delete,10000,k%7=0,102.757
2025-09-08T19:06:16.432028403+03:00,clustered_btree,delete,10000,k%7=0,101.634
2025-09-08T19:06:16.535677719+03:00,clustered_btree,delete,10000,k%7=0,103.634
2025-09-08T19:06:16.637367039+03:00,clustered_btree,delete,10000,k%7=0,101.673
2025-09-08T19:06:16.737944814+03:00,clustered_btree,delete,10000,k%7=0,100.555
2025-09-08T19:06:16.863437564+03:00,clustered_btree,delete,10000,k%7=0,125.476
2025-09-08T19:06:16.980292872+03:00,clustered_btree,delete,10000,k%7=0,116.841
2025-09-08T19:06:17.085841978+03:00,clustered_btree,delete,10000,k%7=0,105.533
2025-09-08T19:06:17.188161559+03:00,clustered_btree,delete,10000,k%7=0,102.302
2025-09-08T19:06:17.2931096+03:00,clustered_btree,delete,10000,k%7=0,104.934
2025-09-08T19:06:17.39447066+03:00,clustered_btree,delete,10000,k%7=0,101.348
2025-09-08T19:06:17.495098512+03:00,clustered_btree,delete,10000,k%7=0,100.612
2025-09-08T19:06:17.596189351+03:00,clustered_btree,delete,10000,k%7=0,101.076
2025-09-08T19:06:17.695048717+03:00,clustered_btree,delete,10000,k%7=0,98.844
2025-09-08T19:06:17.796552676+03:00,clustered_btree,delete,10000,k%7=0,101.488
2025-09-08T19:06:17.895476716+03:00,clustered_btree,delete,10000,k%7=0,98.909
2025-09-08T19:06:17.996471731+03:00,clustered_btree,delete,10000,k%7=0,100.984
2025-09-08T19:06:18.105356453+03:00,clustered_btree,delete,10000,k%7=0,108.870
2025-09-08T19:06:18.204700667+03:00,clustered_btree,delete,10000,k%7=0,99.250
2025-09-08T19:06:18.310660518+03:00,clustered_btree,delete,10000,k%7=0,105.947
2025-09-08T19:06:18.412724196+03:00,clustered_btree,delete,10000,k%7=0,102.028
2025-09-08T19:06:18.5144168+03:00,clustered_btree,delete,10000,k%7=0,101.677
2025-09-08T19:06:18.616884797+03:00,clustered_btree,delete,10000,k%7=0,102.454
2025-09-08T19:06:18.716372328+03:00,clustered_btree,delete,10000,k%7=0,99.468
2025-09-08T19:06:18.819266505+03:00,clustered_btree,delete,10000,k%7=0,102.872
2025-09-08T19:06:18.922743728+03:00,clustered_btree,delete,10000,k%7=0,103.464
2025-09-08T19:06:19.033423966+03:00,clustered_btree,delete,10000,k%7=0,110.664
2025-09-08T19:06:19.136219316+03:00,clustered_btree,delete,10000,k%7=0,102.782
2025-09-08T19:06:19.240237331+03:00,clustered_btree,delete,10000,k%7=0,104.001
2025-09-08T19:06:19.342517242+03:00,clustered_btree,delete,10000,k%7=0,102.268
2025-09-08T19:06:19.446561658+03:00,clustered_btree,delete,10000,k%7=0,104.030
2025-09-08T19:06:19.549772712+03:00,clustered_btree,delete,10000,k%7=0,103.197
2025-09-08T19:06:19.650438209+03:00,clustered_btree,delete,10000,k%7=0,100.637
2025-09-08T19:06:19.755939613+03:00,clustered_btree,delete,10000,k%7=0,105.486
2025-09-08T19:06:19.859054284+03:00,clustered_btree,delete,10000,k%7=0,103.092
2025-09-08T19:06:19.961666087+03:00,clustered_btree,delete,10000,k%7=0,102.589
2025-09-08T19:06:20.065060896+03:00,clustered_btree,delete,10000,k%7=0,103.376
2025-09-08T19:06:20.166361264+03:00,clustered_btree,delete,10000,k%7=0,101.283
2025-09-08T19:06:20.267695296+03:00,clustered_btree,delete,10000,k%7=0,101.311
2025-09-08T19:06:20.368587433+03:00,clustered_btree,delete,10000,k%7=0,100.876
2025-09-08T19:06:20.467416208+03:00,clustered_btree,delete,10000,k%7=0,98.816
2025-09-08T19:06:20.571609738+03:00,clustered_btree,delete,10000,k%7=0,104.176
2025-09-08T19:06:20.674015715+03:00,clustered_btree,delete,10000,k%7=0,102.390
2025-09-08T19:06:20.777258896+03:00,clustered_btree,delete,10000,k%7=0,103.228
2025-09-08T19:06:20.878296935+03:00,clustered_btree,delete,10000,k%7=0,101.021
2025-09-08T19:06:20.981369281+03:00,clustered_btree,delete,10000,k%7=0,103.054
2025-09-08T19:06:21.08280221+03:00,clustered_btree,delete,10000,k%7=0,101.413
2025-09-08T19:06:21.185238359+03:00,clustered_btree,delete,10000,k%7=0,102.413
2025-09-08T19:06:21.290684587+03:00,clustered_btree,delete,10000,k%7=0,105.431
2025-09-08T19:06:21.391735058+03:00,clustered_btree,delete,10000,k%7=0,101.036
2025-09-08T19:06:21.493512102+03:00,clustered_btree,delete,10000,k%7=0,101.763
2025-09-08T19:06:21.599093406+03:00,clustered_btree,delete,10000,k%7=0,105.568
2025-09-08T19:06:21.70132331+03:00,clustered_btree,delete,10000,k%7=0,102.210
2025-09-08T19:06:21.802548806+03:00,clustered_btree,delete,10000,k%7=0,101.210
2025-09-08T19:06:21.904711731+03:00,clustered_btree,delete,10000,k%7=0,102.149
2025-09-08T19:06:22.010951163+03:00,clustered_btree,delete,10000,k%7=0,106.225
2025-09-08T19:06:22.114819506+03:00,clustered_btree,delete,10000,k%7=0,103.849
2025-09-08T19:06:22.216720381+03:00,clustered_btree,delete,10000,k%7=0,101.883
2025-09-08T19:06:22.317764985+03:00,clustered_btree,delete,10000,k%7=0,101.034
2025-09-08T19:06:22.4232571+03:00,clustered_btree,delete,10000,k%7=0,105.477
2025-09-08T19:06:22.52010409+03:00,clustered_btree,delete,10000,k%7=0,96.832
2025-09-08T19:06:22.623632718+03:00,clustered_btree,delete,10000,k%7=0,103.511
2025-09-08T19:06:22.726398385+03:00,clustered_btree,delete,10000,k%7=0,102.751
2025-09-08T19:06:22.828059351+03:00,clustered_btree,delete,10000,k%7=0,101.646
2025-09-08T19:06:22.925576551+03:00,clustered_btree,delete,10000,k%7=0,97.494
2025-09-08T19:06:23.021164347+03:00,clustered_btree,delete,10000,k%7=0,95.572
2025-09-08T19:06:24.248728621+03:00,clustered_btree,insert,40000,bulk=40000,307.742
2025-09-08T19:06:24.559883515+03:00,clustered_btree,insert,40000,bulk=40000,311.138
2025-09-08T19:06:24.8745941+03:00,clustered_btree,insert,40000,bulk=40000,314.691
2025-09-08T19:06:25.202856607+03:00,clustered_btree,insert,40000,bulk=40000,328.248
2025-09-08T19:06:25.494148875+03:00,clustered_btree,insert,40000,bulk=40000,291.279
2025-09-08T19:06:25.804526001+03:00,clustered_btree,insert,40000,bulk=40000,310.343
2025-09-08T19:06:26.108733995+03:00,clustered_btree,insert,40000,bulk=40000,304.196
2025-09-08T19:06:26.41142312+03:00,clustered_btree,insert,40000,bulk=40000,302.676
2025-09-08T19:06:26.711415689+03:00,clustered_btree,insert,40000,bulk=40000,299.978
2025-09-08T19:06:27.019189291+03:00,clustered_btree,insert,40000,bulk=40000,307.565
2025-09-08T19:06:27.322953994+03:00,clustered_btree,insert,40000,bulk=40000,303.748
2025-09-08T19:06:27.629049835+03:00,clustered_btree,insert,40000,bulk=40000,306.081
2025-09-08T19:06:27.935154337+03:00,clustered_btree,insert,40000,bulk=40000,306.089
2025-09-08T19:06:28.237894308+03:00,clustered_btree,insert,40000,bulk=40000,302.726
2025-09-08T19:06:28.542432659+03:00,clustered_btree,insert,40000,bulk=40000,304.522
